Job_ID,Job_Text,Sentences
5665496461,,"Perform securing hardening and rule creation for new firewalls, switches, routers and other network equipment."
5665496461,,This includes reviewing and re-evaluating existing configuration settings and rules to verify USCIS’ security posture and eliminate unnecessary risk.
5665496461,,"Job Type: Full-time Pay: $118,000.00 - $125,000.00 per year Experience: * Network Engineer: 10 years (Required) Education: * Master's (Preferred) License: * CCIE Wireless, CCIE Data Center, CCIE Routing & Switching (Required) * Cisco Certified Internetwork Expert (CCIE) Security (Required) * CCNP Security (Required)"
5704384449,"iOS Developer/ios engineer *Job Summary*  *Roles & Responsibilities* * This person will work individually and on a team to participate in all aspects of software engineering including technical design, development, testing and support. Responsible for individually completing small to medium sized projects as well as for the delivery of complex components of large projects while working as a member of a team. Provide deep expertise as a SME in one more areas of software development technology. * You will design, development, and support of technical projects through to completion according to project standards and user satisfaction. * Responsible for the delivery of small to medium sized projects as well as for the delivery of complex components of large projects as part of a team. * You will take part in the research and proof-of-concepts of new technologies. * Present findings to senior technologists in the organization. * You will develop software following corporate standards for, the design, development, testing, and support of software, systems, and applications. * Produce excellent quality code with a focus on stability, security, and maintainability. * You will contribute to software architecture designs. Participate in the planning and design of future software and technical architectures.   *Required Skills:* * Position requires a bachelor’s degree in Computer Science or related field. * 3+ year’s professional experience developing software in a structure environment. * Experience with Object Oriented (OO) techniques, including an understanding of common OO and web/mobile application design patterns. * 3+ years of experience in working with Objective-C and/or Swift, and in-depth knowledge of the iOS SDK. Experience with the Xcode IDE. * 3+ years’ experience working with data-driven systems using SQL and RDBMS. * Experience working with third-party libraries and web service integration (SOAP, REST, JSON, XML) to connect mobile applications to back-end services. * Experience working with enterprise application architecture design patterns and how they translate into infrastructure/security deployments. * Working knowledge of web and mobile hybrid development technologies including Angular, Ionic, JavaScript, C#, HTML5, CSS, Cordova/PhoneGap, Sencha. * Experience with offline storage, threading, and performance tuning of mobile applications. * Familiarity with embedding analytics in mobile applications. Familiarity with push notification services. * Experience developing formal estimations for project completion.  Job Type: Full-time    Experience: * iOS: 3 years (Required)  Education: * Bachelor's (Required)","iOS Developer/ios engineer *Job Summary* *Roles & Responsibilities* * This person will work individually and on a team to participate in all aspects of software engineering including technical design, development, testing and support."
5704384449,,Responsible for individually completing small to medium sized projects as well as for the delivery of complex components of large projects while working as a member of a team.
5704384449,,Provide deep expertise as a SME in one more areas of software development technology. *
5704384449,,"You will design, development, and support of technical projects through to completion according to project standards and user satisfaction. *"
5704384449,,Responsible for the delivery of small to medium sized projects as well as for the delivery of complex components of large projects as part of a team. *
5704384449,,You will take part in the research and proof-of-concepts of new technologies. *
5704384449,,Present findings to senior technologists in the organization. *
5704384449,,"You will develop software following corporate standards for, the design, development, testing, and support of software, systems, and applications. *"
5704384449,,"Produce excellent quality code with a focus on stability, security, and maintainability. *"
5704384449,,You will contribute to software architecture designs.
5704384449,,Participate in the planning and design of future software and technical architectures.
5704384449,,Required Skills:* * Position requires a bachelor’s degree in Computer Science or related field. *
5704384449,,3+ year’s professional experience developing software in a structure environment. *
5704384449,,"Experience with Object Oriented (OO) techniques, including an understanding of common OO and web/mobile application design patterns. *"
